libName,lbiType,sidoName,gunguName,closeDay,weekdayTime,satTime,holidayTime,tkNum,tkDay,adrress,phNum,url,latitude,longitude
파랑새작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 상계로 118 (상계2동 공공복합청사 2층),02-2116-2789,www.nowonlib.kr,37.6574839423,127.0678653710
이진아기념도서관,공공도서관,서울특별시,서대문구,매주 월요일 및 법정공휴일(일요일제외),09:00-22:00,09:00-17:00,00:00-00:00,7,14,서울특별시 서대문구 독립문공원길 80,02-360-8600,http://lib.sdm.or.kr,37.5729535429,126.9555486860
남가좌새롬어린이도서관,공공도서관,서울특별시,서대문구,매주 월요일 및 법정공휴일(일요일제외),09:00-18:00,09:00-17:00,00:00-00:00,7,14,서울특별시 서대문구 증가로10길 16-15,02-360-8670,http://lib.sdm.or.kr,37.5783398402,126.9240464952
책누리작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 중계로 143(중계동 363-4),02-2116-2629,www.nowonlib.kr,37.6478031949,127.0802847670
책사랑북카페,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 한글비석로 279(중계동 359-5),02-2116-2659,www.nowonlib.kr,37.6525478478,127.0774749928
하늘작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 노원로 17길 56(중계동 511-1),02-2116-2689,www.nowonlib.kr,37.6421306904,127.0687306461
중계사랑북카페,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 덕릉로82길 50(중계동 369-2),02-2116-2729,www.nowonlib.kr,37.6587642944,127.0779755709
푸른숲작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 동일로 1697(상계동 1259),02-2116-2749,www.nowonlib.kr,37.6799286708,127.0549625238
열린작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 공릉로55길 88(하계동 273-2),02-2116-2609,www.nowonlib.kr,37.6320437141,127.0679509873
월계문화정보도서관,공공도서관,서울특별시,노원구　,"법정공휴일(일요일제외),매월 둘째,넷째 월요일",08:00-23:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 월계로 319(월계동),02-991-0871,www.nowonlib.kr,37.6286369987,127.0561210123
상계문화정보도서관,공공도서관,서울특별시,노원구　,"법정공휴일(일요일제외),매월 둘째,넷째 월요일",08:00-23:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 동일로243길 57 (상계동),02-3391-7882,www.nowonlib.kr,37.6785281172,127.0519415788
불암도서관,공공도서관,서울특별시,노원구　,"법정공휴일(일요일제외),매월 첫째,셋째 월요일",09:00-20:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 노원로34길 43(상계동),02-935-0722,www.nowonlib.kr,37.6611002897,127.0650081245
화랑도서관,공공도서관,서울특별시,노원구　,"법정공휴일(일요일제외),매주 월요일",09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 노원로1나길 10 (공릉동),02-973-1318,www.nowonlib.kr,37.6215213438,127.0830475523
한내도서관,공공도서관,서울특별시,노원구　,"법정공휴일,일요일",09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 마들로 86(월계동 1-1),02-979-7420,www.nowonlib.kr,37.6235883764,127.0687815367
향기나무도서관,공공도서관,서울특별시,노원구　,"법정공휴일,일요일",09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 마들로 86(월계동 1-1),02-2116-4448,www.nowonlib.kr,37.6235883764,127.0687815367
공릉도서관,공공도서관,서울특별시,노원구　,"법정공휴일,일요일",09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 마들로 86(월계동 1-1),02-976-3820,www.nowonlib.kr,37.6235883764,127.0687815367
월계어린이도서관,공공도서관,서울특별시,노원구　,"법정공휴일,일요일",09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 마들로 86(월계동 1-1),070-4238-5148,www.nowonlib.kr,37.6235883764,127.0687815367
꿈꾸는작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 석계로 59 (월계동 928),02-2116-2419,www.nowonlib.kr,37.6199913215,127.0628835944
달내작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 초안산로5길 28(월계동 777번지),02-2116-2449,www.nowonlib.kr,37.6325100538,127.0507811632
도란도란작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 동일로186길 3-24(공릉동 499-25),02-2116-2509,www.nowonlib.kr,37.6247782832,127.0737487566
책이랑친구랑작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 노원로1길 68(공릉동 87-7),02-2116-2539,www.nowonlib.kr,37.6212868540,127.0833780488
가재울작은도서관,작은도서관,서울특별시,노원구　,"법정공휴일, 일요일",09:00-18:00,10:00-13:00,00:00-00:00,5,14,서울특별시 노원구 노원로 261(하계동 251-2),070-4226-5064,www.nowonlib.kr,37.6405606854,127.0725588183
노원정보도서관,공공도서관,서울특별시,노원구　,"법정공휴일(일요일제외),매월 첫째,셋째 월요일",08:00-23:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 노원로34길 43(상계동),02-950-0050,www.nowonlib.kr,37.6611002897,127.0650081245
노원어린이도서관,공공도서관,서울특별시,노원구　,"법정공휴일(일요일제외),매주 화요일",09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 노원구 한글비석로 346(중계동),02-933-7145,www.nowonlib.kr,37.6579508515,127.0763790514
서울특별시교육청송파도서관,공공도서관,서울특별시,송파구,"매월 둘째, 넷째주 화요일",08:00-23:00,08:00-23:00,00:00-00:00,5,14,서울특별시 송파구 동남로 263,02-3434-3333,http://splib.sen.go.kr/,37.49993098,127.1348112
목화마을공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 선유로 13길 25,02-811-7410,https://www.ydplib.or.kr/small,37.5189805683,126.8862799700
대림3동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 대림로197,02-832-4705,https://www.ydplib.or.kr/small,37.498301,126.8980361789
대림2동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 대림로23길25,02-832-1215,https://www.ydplib.or.kr/small,37.4927398108,126.8982518231
대림1동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 디지털로441,02-834-4560,https://www.ydplib.or.kr/small,37.4953953486,126.9062001914
신길7동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 여의대방로43길10,070-8895-1186,https://www.ydplib.or.kr/small,37.506385,126.9215136423
신길6동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 대방천로 193,02-835-7476,https://www.ydplib.or.kr/small,37.4992023763,126.9124288611
신길5동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 도림로264,02-836-1005,https://www.ydplib.or.kr/small,37.501614,126.9052197880
신길4동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 신길로42길1,02-849-0394,https://www.ydplib.or.kr/small,37.508428,126.9112779842
신길3동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 신길로41라길13-8,070-8895-1185,https://www.ydplib.or.kr/small,37.507285,126.9077506138
신길1동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 영등포로84길24-5,070-8895-1184,https://www.ydplib.or.kr/small,37.511135,126.9214407747
양평2동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시영등포구 선유로47길30(4층),02-2679-5252,https://www.ydplib.or.kr/small,37.5364996477,126.8940377245
양평1동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 영등포로11길12,02-2670-1198,https://www.ydplib.or.kr/small,37.523615,126.8882276932
문래동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 도림로141가길16,02-2068-8919,https://www.ydplib.or.kr/small,37.5155327039,126.8913571890
문래정보문화도서관,공공도서관,서울특별시,영등포구,매주월요일,09:00-22:00,09:00-17:00,09:00-17:00,10,21,서울특별시 영등포구 문래로20길 49,02-2629-8600,https://www.ydplib.or.kr,37.5168549495,126.8908937629
대림정보문화도서관,공공도서관,서울특별시,영등포구,매주월요일,09:00-22:00,09:00-17:00,09:00-17:00,10,21,서울특별시 영등포구 도신로27,02-828-3700,https://www.ydplib.or.kr,37.5043176474,126.8960782395
도림동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 도신로33길 4,02-833-3036,https://www.ydplib.or.kr/small,37.509967,126.9080504209
당산2동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 당산로 235,02-2632-2276,https://www.ydplib.or.kr/small,37.5347081990,126.9020869157
당산1동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 영등포로25길 24,02-2677-7916,https://www.ydplib.or.kr/small,37.523058,126.8984640301
여의동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 국제금융로124,02-784-2268,https://www.ydplib.or.kr/small,37.517658,126.9346142466
영등포동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 영신로200,02-2636-8222,https://www.ydplib.or.kr/small,37.5251004299,126.9027013120
신길2동(분소)공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 영등포로64길15,02-843-5935,https://www.ydplib.or.kr/small,37.5136578488,126.9170766384
영등포본동공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 신길로61길 17,02-847-8883,https://www.ydplib.or.kr/small,37.514649,126.9093386830
영등포구지부공립작은도서관,작은도서관,서울특별시,영등포구,"매주토,일요일",10:00-17:00,00:00-00:00,00:00-00:00,2,14,서울특별시 영등포구 국회대로 596,02-2678-9997,https://www.ydplib.or.kr/small,37.5260100820,126.9001117429
여의디지털도서관,공공도서관,서울특별시,영등포구,매주월요일,09:00-20:00,09:00-17:00,09:00-17:00,10,21,서울특별시 영등포구 여의대로 24,02-2629-2222,https://www.ydplib.or.kr,37.5221796951,126.9199179089
선유정보문화도서관,공공도서관,서울특별시,영등포구,매주월요일,09:00-22:00,09:00-17:00,09:00-17:00,10,21,서울특별시 영등포구 선유로 43가길 10-8,02-2163-0800,https://www.ydplib.or.kr,37.5333307384,126.8929379628
청운문학도서관,공공도서관,서울특별시,종로구,"월요일, 1월1일, 설, 추석",10:00-22:00,10:00-22:00,10:00-19:00,5,15,서울특별시 종로구 자하문로36길 40,070-4680-4032,http://lib.jongno.go.kr/,37.5903786,126.9659189
아름꿈도서관,공공도서관,서울특별시,종로구,"일요일, 1월1일, 설, 추석",10:00-19:00,10:00-19:00,00:00-00:00,5,15,서울특별시 종로구 종로58가길 19,02-2237-6644,http://lib.jongno.go.kr/,37.5726975,127.0171157
어린이청소년국학도서관,공공도서관,서울특별시,종로구,"일요일, 1월1일, 설, 추석, 법정공휴일",10:00-22:00,10:00-18:00,00:00-00:00,5,15,서울특별시 종로구 명륜길 26(명륜동 와룡문화센터 5층),02-747-8336,http://lib.jongno.go.kr/,37.5886859,126.9955389
작은도서관 삼봉서랑,작은도서관,서울특별시,종로구,"토요일, 일요일, 법정공휴일",09:00-19:00,00:00-00:00,00:00-00:00,5,15,서울특별시 종로구 삼봉로 43,02-2148-3932,http://lib.jongno.go.kr/,37.5731978,126.9788134
삼청공원 숲속도서관,작은도서관,서울특별시,종로구,"월요일, 1월1일, 설, 추석",10:00-18:00,10:00-18:00,10:00-18:00,5,15,서울특별시 종로구 북촌로 134-3,02-734-3900,http://lib.jongno.go.kr/,37.5879786,126.9840854
우리소리도서관,작은도서관,서울특별시,종로구,"일요일, 1월1일, 설, 추석, 법정공휴일",09:00-18:00,09:00-18:00,00:00-00:00,5,15,"서울특별시 종로구 삼일대로30길 47(종로14가동 주민센터 4,5층)",070-4550-5015,http://lib.jongno.go.kr/,37.5744931,126.9902329
통인 어린이 작은도서관,작은도서관,서울특별시,종로구,"둘째,넷째 월요일, 법정공휴일",10:00-19:00,10:00-17:00,10:00-17:00,5,15,서울특별시 종로구 자하문로13길 20,02-739-8444,http://lib.jongno.go.kr/,37.5804256,126.9705288
도담도담 한옥도서관,작은도서관,서울특별시,종로구,"화요일, 법정공휴일",10:00-19:00,10:00-18:00,10:00-18:00,5,15,서울특별시 종로구 숭인동길 43,02-928-1133,http://lib.jongno.go.kr/,37.5769278,127.0218396
청운효자동 북카페,작은도서관,서울특별시,종로구,"토요일, 일요일, 법정공휴일",10:00-18:00,00:00-00:00,00:00-00:00,5,15,서울특별시 종로구 자하문로 92(청운효자동 주민센터 2층),02-2148-5020,http://lib.jongno.go.kr/,37.5840909,126.9706225
꿈꾸는 평창동 작은도서관,작은도서관,서울특별시,종로구,"토요일, 일요일, 법정공휴일",10:00-18:00,00:00-00:00,00:00-00:00,5,15,서울특별시 종로구 평창문화로 65(평창동 주민센터 2층),02-2148-5140,http://lib.jongno.go.kr/,37.6063736,126.9683668
무악다솜방,작은도서관,서울특별시,종로구,"토요일, 일요일, 법정공휴일",10:00-18:00,00:00-00:00,00:00-00:00,5,15,서울특별시 종로구 통일로14길 36(무악동 주민센터 2층),02-2148-5164,http://lib.jongno.go.kr/,37.5759998,126.9581596
홍파랑 북카페,작은도서관,서울특별시,종로구,"토요일, 일요일, 법정공휴일",10:00-17:00,00:00-00:00,00:00-00:00,5,15,서울특별시 종로구 송월길 154(교남동 주민센터 2층),02-2148-5197,http://lib.jongno.go.kr/,37.5719142,126.9619608
지혜만들기 작은도서관,작은도서관,서울특별시,종로구,"토요일, 일요일, 법정공휴일",10:00-17:00,00:00-00:00,00:00-00:00,5,15,서울특별시 종로구 종로35가길 19(종로56가동 주민센터 3층),02-2148-5285,http://lib.jongno.go.kr/,37.5720608,127.0050305
이화마을 작은도서관,작은도서관,서울특별시,종로구,"일요일, 법정공휴일",10:00-17:00,13:00-17:00,00:00-00:00,5,15,서울특별시 종로구 이화장길 33(이화동 주민센터 2층),02-2148-5309,http://lib.jongno.go.kr/,37.5769802,127.0043471
혜화마을 북카페,작은도서관,서울특별시,종로구,"일요일, 법정공휴일",10:00-17:00,11:00-15:00,00:00-00:00,5,15,서울특별시 종로구 혜화로 12(혜화동 자치회관 4층),02-2148-5339,http://lib.jongno.go.kr/,37.5868552,127.0005661
창이 작은도서관,작은도서관,서울특별시,종로구,"토요일, 일요일, 법정공휴일",10:00-19:00,00:00-00:00,00:00-00:00,5,15,서울특별시 종로구 창신길 62(창신2동 주민센터 2층),02-2148-5439,http://lib.jongno.go.kr/,37.5744498,127.0108719
숭인마루 작은도서관,작은도서관,서울특별시,종로구,"토요일, 일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,5,15,서울특별시 종로구 지봉로 86(숭인1동 주민센터 2층),02-2148-5496,http://lib.jongno.go.kr/,37.5778226,127.0156271
개봉어린이도서관,공공도서관,서울특별시,구로구,월요일,10:00-19:00,10:00-17:00,00:00-00:00,5,14,서울특별시 구로구 경인로 318-15,02-2066-1695,http://lib.guro.go.kr,37.496705,126.855912
하늘도서관,공공도서관,서울특별시,구로구,화요일,09:00-22:00,09:00-17:00,00:00-00:00,5,14,서울특별시 구로구 구로동로13길 68,02-864-9585,http://lib.guro.go.kr,37.48737567,126.8813483
개봉도서관,공공도서관,서울특별시,구로구,화요일,09:00-22:00,09:00-22:00,00:00-00:00,5,14,서울특별시 구로구 개봉로16길 30-11,02-2689-1695,http://lib.guro.go.kr,37.48952311,126.8579748
글마루한옥어린이도서관,공공도서관,서울특별시,구로구,화요일,10:00-19:00,10:00-17:00,00:00-00:00,5,14,서울특별시 구로구 고척로27바길 7,02-2615-8200,http://lib.guro.go.kr,37.50691506,126.845627
궁동어린이도서관,공공도서관,서울특별시,구로구,화요일,10:00-19:00,10:00-17:00,00:00-00:00,5,14,서울특별시 구로구 오리로 1352,02-2060-8229,http://lib.guro.go.kr,37.502239,126.8292614
신도림어린이영어작은도서관,공공도서관,서울특별시,구로구,월요일,09:00-18:00,10:00-17:00,00:00-00:00,5,14,서울특별시 구로구 신도림로 40,02-2069-0185,http://lib.guro.go.kr,37.50778089,126.880593
구로기적의도서관,공공도서관,서울특별시,구로구,월요일,10:00-20:00,10:00-17:00,00:00-00:00,5,14,서울특별시 구로구 구로중앙로40길 24,02-2632-8878,http://lib.guro.go.kr,37.50673603,126.877312
오류도서관,공공도서관,서울특별시,구로구,주말,09:00-21:00,00:00-00:00,00:00-00:00,0,0,서울특별시 구로구 경인로19길 29-4,070-4906-0554,http://lib.guro.go.kr,37.49722308,126.8423228
꿈나무도서관,공공도서관,서울특별시,구로구,화요일,10:00-19:00,10:00-17:00,00:00-00:00,5,14,"서울특별시 구로구 구로동로26길 54, 2층 (구로구시설관리공단)",02-860-2383,http://lib.guro.go.kr,37.48987838,126.8865593
꿈마을도서관,공공도서관,서울특별시,구로구,월요일,09:00-22:00,09:00-17:00,00:00-00:00,5,14,서울특별시 구로구 디지털로27다길 65 (2층),02-830-5807,http://lib.guro.go.kr,37.487167,126.890156
구로구립온누리도서관,공공도서관,서울특별시,구로구,화요일,09:00-22:00,09:00-22:00,00:00-00:00,5,14,"서울특별시 구로구 구로중앙로27나길 9, 4층 (온누리관)",02-858-9080,http://lib.guro.go.kr,37.49746124,126.8865524
나누리 작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",11:00-19:00,00:00-00:00,00:00-00:00,10,14,서울특별시 금천구 금하로23길 40,02-896-7991,,37.45310408,126.908929
마루한 작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",13:00-19:00,00:00-00:00,00:00-00:00,10,14,"서울특별시 금천구 금하로 679, 202호",,,37.4525952686,126.9058063383
금천구립독산도서관,공공도서관,서울특별시,금천구,"매월 첫째,셋째 월요일/법정 공휴일",07:00-22:00,07:00-22:00,00:00-00:00,10,14,서울특별시 금천구 독산로 54길 114,02-863-9544,http://geumcheonlib.seoul.kr,37.467565,126.9081069
해오름작은도서관,작은도서관,서울특별시,금천구,일요일/법정공휴일,10:00-20:00,09:00-17:00,00:00-00:00,10,14,서울특별시 금천구 시흥대로123길 11,02-2104-5569,,37.47022076,126.8970434
참새작은도서관,작은도서관,서울특별시,금천구,일요일/법정공휴일,09:00-20:00,09:00-17:00,00:00-00:00,10,14,서울특별시 금천구 한내로 69-15,02-2104-5765,http://geumcheonlib.seoul.kr,37.45738796,126.8865496
미래향기작은도서관,작은도서관,서울특별시,금천구,일요일/법정공휴일,10:00-20:00,09:00-17:00,00:00-00:00,10,14,서울특별시 금천구 범안로 1240-7,02-2104-5584,,37.46611089,126.899737
청개구리작은도서관,작은도서관,서울특별시,금천구,"월,일요일/법정공휴일",10:00-20:00,09:00-17:00,00:00-00:00,10,14,서울특별시 금천구 독산로 317,02-2104-5606,http://cafe.daum.net/greenfroglib,37.475136,126.9031731
꿈씨어린이작은도서관,작은도서관,서울특별시,금천구,일요일/법정공휴일,10:00-20:00,09:00-17:00,00:00-00:00,10,14,서울특별시 금천구 독산로232,02-2104-5625,,37.46755452,126.902133
맑은누리작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",10:00-18:00,00:00-00:00,00:00-00:00,10,14,서울특별시 금천구 시흥대로58길 36,02-2104-5649,,37.453534,126.9032507
꿈꾸는작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",10:00-18:00,00:00-00:00,00:00-00:00,10,14,서울특별시 금천구 시흥대로18길 40,02-2104-5688,,37.440257,126.9058035
도란도란작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",10:00-20:00,09:00-17:00,00:00-00:00,10,14,서울특별시 금천구 독산로36길 14,02-2104-5706,,37.458965,126.906172
책읽는주민사랑방작은도서관,작은도서관,서울특별시,금천구,일요일/법정공휴일,10:00-18:00,09:00-17:00,00:00-00:00,10,14,서울특별시 금천구 금하로21길 20,02-2104-5729,,37.452373,126.9083063
책이든거리작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",11:00-20:00,00:00-00:00,00:00-00:00,10,14,서울특별시 금천구 가산디지털1로 2(가산동 677번지),02-853-3327,,37.46683555,126.8879996614
책달샘숲속작은도서관,작은도서관,서울특별시,금천구,"월,일요일/법정공휴일",10:00-18:00,10:00-18:00,00:00-00:00,10,14,서울특별시 금천구 독산동 373(감로천생태공원 내),02-2104-5733,,,126.907878
우리울 작은도서관,작은도서관,서울특별시,금천구,일요일/법정공휴일,14:00-19:00,14:00-19:00,00:00-00:00,10,14,"서울특별시 금천구 범안로12가길 49, 2층",070-7573-3321,,37.46493455,126.894003
롯데캐슬1차 작은도서관,작은도서관,서울특별시,금천구,일요일/법정공휴일,10:00-17:00,10:00-14:00,00:00-00:00,10,14,서울특별시 금천구 벚꽃로40,070-4405-8780,,37.46005722,126.8928436
지혜의숲 작은도서관,작은도서관,서울특별시,금천구,토요일/법정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,10,14,서울특별시 금천구 시흥대로90길 25,070-4192-5822,,37.46181446,126.8992884
책읽는마을 작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",12:00-19:00,00:00-00:00,00:00-00:00,10,14,서울특별시 금천구 독산로74길 31,02-858-9919,,37.46865174,126.904183
트리니티 작은도서관,작은도서관,서울특별시,금천구,법정공휴일,09:00-21:00,09:00-21:00,00:00-00:00,10,14,서울특별시 금천구 시흥대로 72길 13,02-802-5390,,37.45717329,126.900233
산돌어린이도서관,작은도서관,서울특별시,금천구,월요일/법정공휴일,13:00-18:00,13:00-18:00,00:00-00:00,10,14,서울특별시 금천구 시흥대로75길 12 (산돌문화센타 2층),02-808-7902,,37.45760055,126.898373
소망의나무어린이 작은도서관,작은도서관,서울특별시,금천구,법정공휴일,12:00-17:00,11:00-15:00,00:00-00:00,10,14,서울특별시 금천구 금하로11길 14,02-804-9596,,37.45455245,126.9037964
은행나무어린이도서관,작은도서관,서울특별시,금천구,월요일/법정공휴일,10:00-18:00,13:00-18:00,00:00-00:00,10,14,서울특별시 금천구 탑골로 43-8,02-892-7894,,37.45228958,126.913703
길빛 작은도서관,작은도서관,서울특별시,금천구,일요일/법정공휴일,10:00-18:00,13:00-15:00,00:00-00:00,10,14,서울특별시 금천구 독산로 16,02-6448-4162,,37.44883366,126.9048299
샘솟는 작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",13:00-19:00,00:00-00:00,00:00-00:00,10,14,서울특별시 금천구 독산로64길 15,02-854-0500,,37.46523095,126.9034346
와서 작은도서관,작은도서관,서울특별시,금천구,"토,일요일/법정공휴일",14:00-17:00,00:00-00:00,00:00-00:00,10,14,서울특별시 금천구 벚꽃로56길 62 B01,02-859-2414,,37.483792,126.883653
금천구립시흥도서관,공공도서관,서울특별시,금천구,"매월 첫째,셋째 금요일/법정 공휴일",07:00-22:00,07:00-22:00,00:00-00:00,10,14,서울특별시 금천구 금하로 764,02-809-8242,http://geumcheonlib.seoul.kr,37.449695,126.9146113
금천구립금나래도서관,공공도서관,서울특별시,금천구,"매월 마지막주 일요일/신정(1.1), 설연휴, 추석연휴, 석가탄신일, 성탄절, 선거일",09:00-22:00,09:00-22:00,09:00-17:00,10,14,서울특별시 금천구 시흥대로73길 70,02-2627-2991,http://geumcheonlib.seoul.kr,37.45706511,126.8960352
금천구립가산도서관,공공도서관,서울특별시,금천구,"매월 둘째,넷째 월요일/법정 공휴일",07:00-22:00,07:00-22:00,00:00-00:00,10,14,서울특별시 금천구 가산로5길 43,02-865-6817,http://geumcheonlib.seoul.kr,37.47349244,126.892128
구의2동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",13:30-17:30,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 천호대로136길 55(구의동),02-458-1380,,37.5472420520,127.0899222098
구의제3동도서관,공공도서관,서울특별시,광진구,"매월 둘째, 넷째 월요일, 공휴일",09:00-19:00,09:00-17:00,00:00-00:00,5,21,서울특별시 광진구 강변역로 17(구의동),02-454-6294,http://www.gwangjinlib.seoul.kr/,37.5379926070,127.0919839534
자양한강도서관,공공도서관,서울특별시,광진구,"매월 둘째, 넷째 월요일, 공휴일",09:00-19:00,09:00-17:00,00:00-00:00,5,21,서울특별시 광진구 뚝섬로52길 66(자양동),02-456-0048,https://www.gwangjinlib.seoul.kr/jyriver/index.do,,
중곡1동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",13:00-17:00,00:00-00:00,00:00-00:00,5,7,서울특별시 광진구 긴고랑로12길 49(중곡동),02-461-9058,,37.5606668136,127.0800508301
중곡2동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",09:00-17:00,00:00-00:00,00:00-00:00,5,7,서울특별시 광진구 능동로 346(중곡동),02-458-7036,,37.5601504684,127.0814763512
중곡3동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",09:30-17:30,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 동일로76가길 28(중곡동),02-462-4916,,37.5688081553,127.0801365138
중곡4동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",09:00-17:00,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 긴고랑로 131(중곡동),02-450-1513,,37.5590995526,127.0894339436
능동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",13:00-17:00,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 천호대로112길 55(능동),02-453-6525,,37.5537612317,127.0805504482
