libName,lbiType,sidoName,gunguName,closeDay,weekdayTime,satTime,holidayTime,tkNum,tkDay,adrress,phNum,url,latitude,longitude
청룡동 숯고을작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 쑥고개로 44,02-876-4083,http://lib.gwanak.go.kr/,37.479107,126.941694
낙성동 우듬지작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 낙성대로4가길 5,02-876-4072,http://lib.gwanak.go.kr/,37.476264,126.958365
미성동 책의향기작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 난곡로 249,02-830-5312,http://lib.gwanak.go.kr/,37.476132,126.915527
삼성동 샛별작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 호암로 589,02-876-2063,http://lib.gwanak.go.kr/,37.470073,126.932964
군립중앙도서관,공공도서관,전라남도,고흥군,매주 월요일,08:00-21:00,08:00-21:00,00:00-00:00,10,14,전라남도 고흥군 고흥읍 고흥로 1793,061-830-6950,http://ghlib.go.kr,34.609695,127.288966
군립남부도서관,공공도서관,전라남도,고흥군,매주 월요일,08:00-21:00,08:00-21:00,00:00-00:00,10,14,전라남도 고흥군 도양읍 녹동신항8길 5-4,061-830-6901,http://ghlib.go.kr,34.527547,127.141529
군립북부도서관,공공도서관,전라남도,고흥군,매주 월요일,08:00-21:00,08:00-21:00,00:00-00:00,10,14,전라남도 고흥군 동강면 동강중촌길 35,061-830-5951,http://ghlib.go.kr,34.780904,127.330651
국립아시아문화전당 라이브러리파크,전문도서관,광주광역시,동구,매주 월요일,10:00-18:00,10:00-19:00,10:00-18:00,0,0,광주광역시 동구 문화전당로 38,1899-5566,http://library.acc.go.kr,35.147218,126.920666
충현도서관,공공도서관,경기도,광명시,"매주 금요일, 국가지정공휴일",09:00-22:00,09:00-22:00,09:00-22:00,7,21,경기도 광명시 소하동 충현로 42길 19(소하2동 1256-1),02-2680-6111,http://www.gmlib.or.kr/ChunghyunMain.do,37.4340499,126.8847409
하안도서관,공공도서관,경기도,광명시,"매주 금요일, 국가지정공휴일",07:00-23:00,07:00-23:00,07:00-23:00,7,21,경기도 광명시 철망산로 46(하안동 683),02-2680-2874,http://www.gmlib.or.kr/HaanMain.do,37.4678555,126.8737104
철산도서관,공공도서관,경기도,광명시,"매주 월요일, 국가지정공휴일",07:00-23:00,07:00-23:00,07:00-23:00,7,21,경기도 광명시 철산로 56 (철산동 449-1),02-2680-6820,http://www.gmlib.or.kr/CheolsanMain.do,37.4769468,126.8722073
소하도서관,공공도서관,경기도,광명시,"매주 월요일, 국가지정공휴일",07:00-23:00,07:00-23:00,07:00-23:00,7,21,경기도 광명시 소하일로7,02-2680-0900,http://www.gmlib.or.kr/soha,37.4452882,126.8879877
광명도서관,공공도서관,경기도,광명시,"매주 금요일, 국가지정공휴일",07:00-23:00,07:00-23:00,07:00-23:00,7,21,경기도 광명시 원광명안로 48(광명동 495-1),02-2680-6523,http://www.gmlib.or.kr/JoongangMain.do,37.4652995,126.8514147
평생학습주제전문도서관,전문도서관,경기도,광명시,"매주 토요일,일요일,국가지정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,5,14,경기도 광명시 오리로 854번길 10,02-2680-6130,http://froglib.gm.go.kr,37.474331,126.868457
양산시립도서관,공공도서관,경상남도,양산시,법정공휴일(일요일 제외),09:00-22:00,09:00-22:00,00:00-00:00,5,21,경상남도 양산시 물금읍 청룡로 11,055-392-5900,http://lib.yangsan.go.kr,35.325181,128.996715
웅상도서관,공공도서관,경상남도,양산시,법정공휴일(일요일 제외),09:00-22:00,09:00-22:00,00:00-00:00,5,21,경상남도 양산시 웅상대로 1009-2 (주진동),055-392-5950,http://uslib.yangsan.go.kr,35.389443,129.154962186
양산영어도서관,공공도서관,경상남도,양산시,"월요일, 법정공휴일",09:00-18:00,09:00-18:00,00:00-00:00,5,21,경상남도 양산시 대평들1길 9-10 (소주동),055-392-5940,http://englib.yangsan.go.kr,35.414486,129.164018
상북어린이도서관,공공도서관,경상남도,양산시,"월요일, 법정공휴일",09:00-18:00,09:00-18:00,00:00-00:00,5,21,경상남도 양산시 상북면 반회서7길 14-16,055-392-5936,http://sblib.yangsan.go.kr,35.415945,129.059582
고맙습니다물구나무작은도서관,작은도서관,경상남도,양산시,"토요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,"경상남도 양산시 서창로 194, 서창동주민센터2층",055-366-2121,http://lib.yangsan.go.kr,35.416462,129.173489
순지작은도서관,작은도서관,경상남도,양산시,법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,3,14,"경상남도 양산시 하북면 신평중앙길 24, 통도아트센터 내 2층",055-382-7941,http://lib.yangsan.go.kr,35.492589,129.084733
책쉼터,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,2,7,서울특별시 관악구 낙성대로3길 37,00-000-0000,http://lib.gwanak.go.kr/,37.472973,126.960215
신림청소년독서실,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,3,7,서울특별시 관악구 난곡로64가길 19,070-7525-0619,http://lib.gwanak.go.kr/,37.480177,126.916185
관악산 詩도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 신림로 23,02-871-2261,http://lib.gwanak.go.kr/,37.468116,126.946069
낙성대공원도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 낙성대로 77,02-872-5575,http://lib.gwanak.go.kr/,37.471383,126.959727
하난곡작은도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 난우10가길 20-7,02-868-8994,http://lib.gwanak.go.kr/,37.4767912,126.919945
용꿈꾸는 작은도서관,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 관악로 145,02-889-8823,http://lib.gwanak.go.kr/,37.478127,126.951487
도림천에서 용나는 작은도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 신림로 297,02-877-2722,http://lib.gwanak.go.kr/,37.480942,126.929827
꿈나무 영유아도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 신림로3길 35,02-828-5721,http://lib.gwanak.go.kr/,37.467081,126.944781
보라매동 다사랑작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 봉천로 279-8,02-876-2879,http://lib.gwanak.go.kr/,37.467081,126.944781
은천동 한울작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 국회단지2길 29-10,02-876-4091,http://lib.gwanak.go.kr/,37.486875,126.941527
인헌동 보물섬 작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 남부순환로246가길 20,02-889-4941,http://lib.gwanak.go.kr/,37.475044,126.965247
난곡동 책사랑 작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 난곡로 30길 40,02-861-7130,http://lib.gwanak.go.kr/,37.470991,126.921644
난향동 뜰안에작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 난곡로 67,02-867-1735,http://lib.gwanak.go.kr/,37.164461,126.918785
남현동 우리작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 남현1가길 29,02-525-1334,http://lib.gwanak.go.kr/,37.474518,126.9778675
신림동 굴렁쇠작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 신림동길 14,02-877-2727,http://lib.gwanak.go.kr/,37.487372,126.927118
서림동 글사랑작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 신림로29길 6,02-884-3951,http://lib.gwanak.go.kr/,37.474961,126.934984
신원동 울타리작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 신원로3길 13-6,02-839-1547,http://lib.gwanak.go.kr/,37.481565,126.927333
신사동 해오름작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 조원로 151-1,02-853-7336,http://lib.gwanak.go.kr/,37.485923,126.919089
서원동 어울작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 신림로 282,02-872-5322,http://lib.gwanak.go.kr/,37.479734,126.9313649
대학동 녹두작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 신림로 111,02-872-4765,http://lib.gwanak.go.kr/,37.470598,126.936927
성현동 파랑새작은도서관,작은도서관,서울특별시,관악구,매주 토/일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 구암길 38,02-875-9054,http://lib.gwanak.go.kr/,37.489512,126.948077
황전새마을작은도서관,작은도서관,경상남도,양산시,"일요일, 법정공휴일",14:00-18:00,10:00-12:00,00:00-00:00,5,7,"경상남도 양산시 물금읍 오봉로 23, 황전아파트관리사무소1층",055-385-3149,http://lib.yangsan.go.kr,35.326466,128.998271
신림청소년독서실,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,08:00-23:00,08:00-23:00,09:00-22:00,3,7,서울특별시 관악구 난곡로64가길 19,070-7525-0619,http://lib.gwanak.go.kr/,37.480177,126.916185
관악문화관도서관,공공도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,07:00-23:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 신림로3길 35(신림동),02-828-5700,http://lib.gwanak.go.kr/,37.467135,126.944735
글빛정보도서관,공공도서관,서울특별시,관악구,매주 수요일/국가지정공휴일,07:00-23:00,09:00-22:00,00:00-00:00,5,14,서울특별시 관악구 관악로 30길 23,02-878-7460,http://lib.gwanak.go.kr/,37.486252,126.959668
성현동작은도서관,공공도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-19:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 관악로 37길 56,02-877-7182,http://lib.gwanak.go.kr/,37.487704,126.956096
은천동작은도서관,공공도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-20:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 봉천로 33나길 30,02-877-1162,http://lib.gwanak.go.kr/,37.485298,126.942434
조원작은도서관,공공도서관,서울특별시,관악구,매주 수요일/법정공휴일,09:00-20:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 조원로 12길 25,02-851-5571,http://lib.gwanak.go.kr/,34.482544,126.907773
책이랑놀이랑,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 행운1길 12,02-878-0955,http://lib.gwanak.go.kr/,37.479992,126.958588
관악산 詩도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 신림로 23,02-871-2261,http://lib.gwanak.go.kr/,37.468116,126.946069
낙성대공원도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 낙성대로 77,02-872-5575,http://lib.gwanak.go.kr/,37.471383,126.959727
하난곡작은도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 난우10가길 20-7,02-868-8994,http://lib.gwanak.go.kr/,37.4767912,126.919945
용꿈꾸는 작은도서관,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,09:00-22:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 관악로 145,02-889-8823,http://lib.gwanak.go.kr/,37.478127,126.951487
도림천에서 용나는 작은도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-20:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 신림로 297,02-877-2722,http://lib.gwanak.go.kr/,37.480942,126.929827
꿈나무 영유아도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-18:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 신림로3길 35,02-828-5721,http://lib.gwanak.go.kr/,37.467081,126.944781
서울대입구역 U-도서관,작은도서관,서울특별시,관악구,국가지정공휴일(설날/추석),06:00-00:00,06:00-00:00,00:00-00:00,5,14,서울특별시 관악구 남부순환로 지하 1822,00-000-0000,http://lib.gwanak.go.kr/,37.481239,126.952747
신대방역 U-도서관,작은도서관,서울특별시,관악구,국가지정공휴일(설날/추석),06:00-00:00,06:00-00:00,00:00-00:00,5,14,서울특별시 동작구 대림로 2(신대방역),00-000-0000,http://lib.gwanak.go.kr/,37.487397,126.913024
봉천역 U-도서관,작은도서관,서울특별시,관악구,국가지정공휴일(설날/추석),06:00-00:00,06:00-00:00,00:00-00:00,5,14,서울특별시 관악구 남부순환로 지하 1721,00-000-0000,http://lib.gwanak.go.kr/,37.482332,126.942487
낙성대역 U-도서관,작은도서관,서울특별시,관악구,국가지정공휴일(설날/추석),06:00-00:00,06:00-00:00,00:00-00:00,5,14,서울특별시 관악구 남부순환로 지하 1928,00-000-0000,http://lib.gwanak.go.kr/,37.476975,126.963739
신림역 U-도서관,작은도서관,서울특별시,관악구,국가지정공휴일(설날/추석),06:00-00:00,06:00-00:00,00:00-00:00,5,14,서울특별시 관악구 남부순환로 지하 1614,00-000-0000,http://lib.gwanak.go.kr/,37.484224,126.929681
봉현작은도서관,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,09:00-18:00,09:00-18:00,00:00-00:00,5,14,서울특별시 관악구 관악로 255-7,070-7163-5167,http://lib.gwanak.go.kr/,37.4871775,126.956625
청룡작은도서관,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,09:00-18:00,09:00-18:00,00:00-00:00,5,14,서울특별시 관악구 청룡9길 12-39,02-876-4041,http://lib.gwanak.go.kr/,37.478018,126.946457
삼성작은도서관,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,09:00-18:00,09:00-18:00,00:00-00:00,5,14,서울특별시 관악구 호암로 520,070-7163-5166,http://lib.gwanak.go.kr/,37.464073,126.931802
숲속작은도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 관악산 나들길 114,070-4118-6154,http://lib.gwanak.go.kr/,37.458841,126.946195
책이랑놀이랑,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,5,14,서울특별시 관악구 행운1길 12,02-878-0955,http://lib.gwanak.go.kr/,37.479992,126.958588
우암작은도서관,작은도서관,울산광역시,중구,"매주토, 일요일",10:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 당산5길 41(우정동),052-290-4640,,35.5547629,129.3123959
학성작은도서관,작은도서관,울산광역시,중구,"매주토, 일요일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 구교로 92(학성동),052-297-3049,,35.5553494,129.3343205499
세린작은도서관,작은도서관,울산광역시,중구,매주 월요일,09:00-18:00,09:00-18:00,09:00-17:00,3,14,울산광역시 중구 다운로 2(다운동),070-7123-0210,,35.5561055857,129.2758863
꿈틀꿈틀작은도서관,작은도서관,울산광역시,중구,"매주토, 일요일",10:00-18:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 운곡길 9(다운동),052-267-3191,,35.5567038,129.2756604
유곡푸르지오책마루도서관,작은도서관,울산광역시,중구,"매주토, 일요일",14:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 평동3길 1(유곡동),052-248-7897,,35.5609727803,129.3051821031
책의숲,작은도서관,울산광역시,중구,"매주토, 일요일",14:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 평동3길 2(유곡동),052-246-0015,,35.5589493245,129.3028084753
페다고지,작은도서관,울산광역시,중구,"매주토, 일요일",10:00-18:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 장춘로 110(성남동),052-244-9654,,35.5570015,129.3205822
어깨동무도서관,작은도서관,울산광역시,중구,"매주토, 일요일",10:00-19:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 병영성4길 36-3(남외동),052-295-0815,,35.5752742,129.3418998544
작은도서관 책마을,작은도서관,울산광역시,중구,"매주토, 일요일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 푸름길 30(복산동),052-244-0011,,35.5592312,129.3264216
에일린의뜰문고,작은도서관,울산광역시,중구,"매주토, 일요일",10:00-16:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 남외1길 105(남외동),052-295-0706,,35.5675008468,129.3495519697
남외푸르지오문고,작은도서관,울산광역시,중구,"매주토, 일요일",14:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 남외3길 33(남외동),052-281-0399,,35.5649441912,129.3490626560
꿈나무어린이문고,작은도서관,울산광역시,중구,"매주일, 월요일",10:00-17:00,10:00-17:00,00:00-00:00,3,14,울산광역시 중구 구교9길 71(반구동),052-292-3947,,35.5634752,129.3372937
옥골샘도서관,작은도서관,울산광역시,중구,"매주토, 일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 중앙길 199(중앙동),052-290-4185,http://lib.junggu.ulsan.kr,35.5574601449,129.3240802
태화루도서관,작은도서관,울산광역시,중구,"매주토, 일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 유곡길 45(태화동),052-290-4190,http://lib.junggu.ulsan.kr,35.5565342,129.304478
함월도서관,작은도서관,울산광역시,중구,"매주월요일, 일요일, 국가지정공휴일",09:00-18:00,09:00-18:00,00:00-00:00,3,14,울산광역시 중구 백양로 34(성안동),052-290-4180,http://lib.junggu.ulsan.kr,35.5744262735,129.3097587221
약숫골도서관,공공도서관,울산광역시,중구,"매주월요일, 국가지정공휴일",09:00-22:00,09:00-18:00,00:00-00:00,3,14,울산광역시 중구 평산4길 38(약사동),052-290-4170,https://lib.junggu.ulsan.kr/,35.5704567,129.3372122
외솔한옥도서관,작은도서관,울산광역시,중구,"매주월요일, 일요일, 국가지정공휴일",09:00-18:00,09:00-18:00,00:00-00:00,3,14,울산광역시 중구 병영7길 36(동동),052-290-4196,http://lib.junggu.ulsan.kr,,
연봉도서관,공공도서관,강원도,홍천군,매주 월요일 및 법정공휴일,09:00-22:00,09:00-22:00,00:00-00:00,3,14,강원도 홍천군 홍천읍 연봉중앙로 11-10,033-430-2419,http://library.hongcheon.gangwon.kr,37.6822856,127.8746714491
서석도서관,공공도서관,강원도,홍천군,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,00:00-00:00,3,14,강원도 홍천군 서석면 풍암길 7,033-430-2405,http://library.hongcheon.gangwon.kr,37.7136572,128.1850459
형설지공군립도서관,공공도서관,전라북도,무주군,"매주월요일,국가지정공휴일(일요일제외)",09:00-22:00,09:00-17:00,09:00-17:00,5,14,전라북도 무주군 무주읍 한풍루로 326-17,063-320-5622,http://library.muju.go.kr,36.0023606058,127.6625301902
정보과학도서관,공공도서관,경기도,과천시,"금요일, 국가지정공휴일, 개관기념일",09:00-22:00,09:00-18:00,09:00-18:00,10,14,경기도 과천시 중앙로 24,02-2150-3008,http://www.gclib.go.kr,37.418729,126.989709
문원도서관,공공도서관,경기도,과천시,"금요일, 국가지정공휴일, 개관기념일",09:00-22:00,09:00-18:00,09:00-18:00,10,14,경기도 과천시 문원로 104,02-2150-3080,http://www.gclib.go.kr/mw,37.424736,127.007416
책쉼터,작은도서관,서울특별시,관악구,매주 일요일/국가지정공휴일,10:00-18:00,00:00-00:00,00:00-00:00,4,14,서울특별시 관악구 낙성대로3길 37,02-879-5712,http://lib.gwanak.go.kr/,37.472973,126.960215
숲속작은도서관,작은도서관,서울특별시,관악구,매주 화요일/국가지정공휴일,09:00-17:00,09:00-17:00,00:00-00:00,5,14,서울특별시 관악구 관악산 나들길 114,070-4118-6154,http://lib.gwanak.go.kr/,37.458841,126.946195
입장면작은도서관,작은도서관,충청남도,천안시,"매주 월/일요일, 국가지정공휴일",10:00-18:00,10:00-18:00,00:00-00:00,10,14,충청남도 천안시 서북구 입장면 하장4길 37,041-583-5001,http://www.cheonan.go.kr/lib.do,36.9133491,127.2182211
직산읍작은도서관,작은도서관,충청남도,천안시,"매주 월/일요일, 국가지정공휴일",09:00-19:00,09:00-19:00,00:00-00:00,10,14,충청남도 천안시 서북구 직산읍 삼은4길 2,041-583-0337,http://www.cheonan.go.kr/lib.do,36.87894848,127.1501022
성환읍다문화작은도서관,작은도서관,충청남도,천안시,"매주 토/일요일, 국가지정공휴일",09:00-19:00,00:00-00:00,00:00-00:00,10,14,충청남도 천안시 서북구 성환읍 성환13길 7,041-587-5002,http://www.cheonan.go.kr/lib.do,36.9181614,127.1343912
광덕작은도서관,작은도서관,충청남도,천안시,"매주 토/일요일, 국가지정공휴일",08:00-16:00,00:00-00:00,00:00-00:00,10,14,충청남도 천안시 동남구 광덕면 신흥리3길 76,041-522-0333,http://www.cheonan.go.kr/lib.do,36.69497347,127.1105835
신안동작은도서관,작은도서관,충청남도,천안시,"매주 월/일요일, 국가지정공휴일",10:00-19:00,10:00-19:00,00:00-00:00,10,14,충청남도 천안시 동남구 신부3길 16-6,041-564-3020,http://www.cheonan.go.kr/lib.do,36.81745837,127.1601766
천안축구센터작은도서관,작은도서관,충청남도,천안시,"매주 월/일요일, 국가지정공휴일",10:00-19:00,10:00-19:00,00:00-00:00,10,14,충청남도 천안시 서북구 축구센터로 150,041-577-8270,http://www.cheonan.go.kr/lib.do,36.82143819,127.1457665
성정1동작은도서관,작은도서관,충청남도,천안시,"매주 월/일요일, 국가지정공휴일",10:00-19:00,10:00-19:00,00:00-00:00,10,14,충청남도 천안시 서북구 선영8길 7,041-579-5783,http://www.cheonan.go.kr/lib.do,36.81503662,127.1428673
목천느티나무작은도서관,작은도서관,충청남도,천안시,"매주 토/일요일, 국가지정공휴일",08:00-16:00,00:00-00:00,00:00-00:00,10,14,충청남도 천안시 동남구 목천읍 서리2길 31,041-522-8018,http://www.cheonan.go.kr/lib.do,36.78791317,127.2357247
북면바로내작은도서관,작은도서관,충청남도,천안시,"매주 월/일요일, 국가지정공휴일",10:00-18:00,10:00-18:00,00:00-00:00,10,14,충청남도 천안시 동남구 북면 위례성로 661-16,041-557-2332,http://www.cheonan.go.kr/lib.do,36.8227841,127.2722181
담양공공도서관,공공도서관,전라남도,담양군,월요일,09:00-18:00,09:00-18:00,09:00-17:00,93508,14,전라남도 담양군 담양읍 미리산길31-48,061-383-7437,http://dylib.jne.go.kr/index.es?sid=a6,35.3120815448,126.983976
강의리새마을문고,작은도서관,전라남도,담양군,일요일,09:00-18:00,09:00-18:00,00:00-00:00,2000,14,전라남도 담양군 대전면 강의길 18,061-382-5256,,35.2661258965,126.9030592240
담빛길작은도서관,작은도서관,전라남도,담양군,일요일,09:00-18:00,09:00-18:00,00:00-00:00,1000,14,전라남도 담양군 담양읍 객사3길 3-1,,,35.323223,126.9816661
대덕문고,작은도서관,전라남도,담양군,일요일,09:00-18:00,09:00-18:00,00:00-00:00,9550,14,전라남도 담양군 대덕면 창평현로 916,061-382-1522,,35.248964,127.0376878349
드림작은도서관,작은도서관,전라남도,담양군,일요일,09:00-18:00,09:00-18:00,00:00-00:00,1100,14,전라남도 담양군 무정면 중리도동길 42-34,061-381-7893,,35.2835027799,127.0065074830
호랑이와곶감그림책도서관,작은도서관,전라남도,담양군,일요일,09:00-18:00,09:00-18:00,00:00-00:00,1010,14,전라남도 담양군 용면 추월산로 900-9,,,35.3958378678,127.0000924637
우정혁신LH2차책사랑,작은도서관,울산광역시,중구,"매주토, 일요일",14:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 종가로 142(태화동),052-242-9800,,35.5598218252,129.2922077536
책나무그늘도서관,작은도서관,울산광역시,중구,"매주 토, 일요일",15:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 유곡로 99(유곡동),052-244-8839,,35.5589285049,129.2972899943
해송작은도서관,작은도서관,울산광역시,중구,"매주토, 일요일",10:00-16:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 병영3길 8(남외동),052-292-7397,,35.5700423,129.3465875
에뜰3차아름도서관,작은도서관,울산광역시,중구,"매주토, 일요일",14:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 종가로 245(유곡동),052-211-1931,,35.5644098087,129.3035602642
우정아이파크작은도서관,작은도서관,울산광역시,중구,매주일요일,15:00-00:00,15:00-22:00,00:00-00:00,3,14,울산광역시 중구 우정2길 45(우정동),052-244-0073,,35.5615248687,129.3096661774
솔로몬도서관,작은도서관,울산광역시,중구,매주월요일,13:00-18:30,13:00-18:30,00:00-00:00,3,14,울산광역시 중구 학성4길 61(학성동),052-285-0583,,35.5581110008,129.3319701989
단장골북카페,작은도서관,울산광역시,중구,"매주토, 일요일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 단장골길 1(복산동),052-290-4849,http://lib.junggu.ulsan.kr,35.5692151221,129.3321818098
신월도서관,작은도서관,울산광역시,중구,"매주토, 일요일",09:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 북부순환도로 610(복산동),052-294-4153,,35.5630278,129.3270544
다난작은도서관,작은도서관,울산광역시,중구,"매주토, 일요일",09:00-17:00,00:00-00:00,00:00-00:00,3,14,울산광역시 중구 운곡길 45(다운동),052-249-6015,,35.5576835,129.2750869
해뜰작은도서관,작은도서관,부산광역시,연제구,"매주일요일, 국가지정공휴일",10:00-19:00,10:00-14:00,00:00-00:00,5,14,부산광역시 연제구 중앙대로 1150번길15(연산동),051-665-4512,,35.19056266,129.0815476
해맞이작은도서관,작은도서관,부산광역시,연제구,"매주일요일, 국가지정공휴일",10:00-19:00,10:00-14:00,00:00-00:00,5,14,부산광역시 연제구 해맞이로 43번길 36,051-665-4518,,35.1793710144,129.066573
꽃바위작은도서관,작은도서관,울산광역시,동구,월요일,10:00-18:00,10:00-18:00,10:00-18:00,5,14,울산광역시 동구 문현3길 6(꽃바위문화관 1층),052-209-4337,http//library.donggu.ulsan.kr,35.4870583057,129.4112635877
